t,i1,q1,q2,i2,p
10543,0,0,0,0,0
10544,0,4096,0,0,0
10545,0,4096,0,0,0
10546,0,4096,0,0,0
10547,0,1191,0,0,0
10548,0,1191,0,0,0
10549,0,43,0,0,4096
10550,0,0,0,0,4096
10551,597,0,0,0,4096
10552,1237,0,585,0,4096
10553,1237,0,585,0,4096
10554,0,0,702,0,0
10555,0,1621,0,0,0
10556,0,1100,0,0,0
10557,0,0,0,0,0
10558,0,0,0,0,0
10559,0,0,0,0,4096
10560,0,0,0,0,4096
10561,0,0,0,0,4096
10562,0,0,0,0,4096
10563,0,0,0,0,4096
10564,0,0,0,0,0
10565,0,0,0,0,0
10566,0,0,0,0,0
10567,0,0,0,0,0
10568,0,0,0,0,0
10569,0,0,0,0,0
10570,0,0,0,0,4096
10571,0,0,0,0,4096
10572,0,0,0,0,4096
10573,0,0,0,0,4096
10574,0,0,0,0,0
10575,0,0,0,0,0
10576,0,0,0,0,0
10577,0,0,0,0,0
10578,0,0,0,0,0
10579,0,0,0,0,4096
10580,0,0,0,0,4096
10581,0,0,0,0,4096
10582,0,0,0,0,4096
10583,0,0,0,0,4096
10584,0,0,0,0,0
10585,0,0,0,0,0
10586,0,0,0,0,0
10587,0,0,0,0,0
10588,0,0,0,0,0
10589,0,0,0,0,0
10590,0,0,0,0,4096
10591,0,0,0,0,4096
10592,0,0,0,0,4096
10593,0,0,0,0,4096
10594,0,0,0,0,4096
10595,0,0,0,0,0
10596,0,0,0,0,0
10597,0,0,0,0,0
10598,0,0,0,0,0
10599,0,0,0,0,0
10600,0,0,0,0,4096
10601,0,0,0,0,4096
10602,0,0,0,0,4096
10603,0,0,0,0,4096
10604,0,0,0,0,4096
10605,0,0,0,0,0
10606,0,0,0,0,0
10607,0,0,0,0,0
10608,0,0,0,0,0
10609,0,0,0,0,0
10610,0,0,0,0,4096
10611,0,0,0,0,4096
10612,0,0,0,0,4096
10613,0,0,0,0,4096
10614,0,0,0,0,0
10615,0,0,0,0,0
10616,0,0,0,0,0
10617,0,0,0,0,0
10618,0,0,0,0,0
10619,0,0,0,0,4096
10620,0,0,0,0,4096
10621,0,0,0,0,4096
10622,0,0,0,0,4096
10623,0,0,0,0,4096
10624,0,0,0,0,0
10625,981,0,468,0,0
10626,682,0,1287,0,0
10627,0,0,0,0,0
10628,0,619,0,0,0
10629,0,216,0,0,4096
10630,0,0,0,0,4096
10631,0,0,0,0,4096
10632,0,0,0,0,4096
10633,0,0,0,0,4096
10634,0,0,0,0,0
10635,0,0,0,0,0
10636,170,0,0,0,0
10637,938,0,1170,0,0
10638,0,0,0,0,0
10639,0,0,0,0,4096
10640,0,0,0,0,4096
10641,0,1321,0,0,4096
10642,0,4096,0,0,4096
10643,0,1321,0,0,4096
10644,0,1027,0,0,0
10645,0,17,0,0,0
10646,0,0,0,0,0
10647,0,0,0,0,0
10648,0,0,0,0,0
10649,0,0,0,0,4096
10650,0,0,0,0,4096
10651,0,0,0,0,4096
10652,0,0,0,0,4096
10653,0,0,0,0,4096
10654,0,0,0,0,0
10655,0,0,0,0,0
10656,0,0,0,0,0
10657,0,0,0,0,0
10658,0,0,0,0,4096
10659,0,0,0,0,4096
10660,0,0,0,0,4096
10661,0,0,0,0,4096
10662,0,0,0,0,4096
10663,0,0,0,0,0
10664,0,0,0,0,0
10665,0,0,0,0,0
10666,0,0,0,0,0
10667,0,0,0,0,0
10668,0,0,0,0,0
10669,0,0,0,0,4096
10670,0,0,0,0,4096
10671,0,0,0,0,4096
10672,0,0,0,0,4096
10673,0,0,0,0,0
10674,0,0,0,0,0
10675,0,0,0,0,0
10676,0,0,0,0,0
10677,0,0,0,0,0
10678,0,0,0,0,0
10679,0,0,0,0,0
10680,0,0,0,0,4096
10681,0,0,0,0,4096
10682,0,0,0,0,4096
10683,0,0,0,0,4096
10684,0,0,0,0,4096
10685,0,0,0,0,0
10686,0,0,0,0,0
10687,0,0,0,0,0
10688,0,0,0,0,0
10689,0,0,0,0,4096
10690,0,0,0,0,4096
10691,0,0,0,0,4096
10692,0,0,0,0,4096
10693,0,0,0,0,4096
10694,0,0,0,0,0
10695,0,0,0,0,0
10696,0,0,0,0,0
10697,0,0,0,0,0
10698,0,0,0,0,0
10699,0,0,0,0,4096
10700,0,0,0,0,4096
10701,0,0,0,0,4096
10702,0,0,0,0,4096
10703,0,0,0,0,4096
10704,0,0,0,0,0
10705,0,0,0,0,0
10706,0,0,0,0,0
10707,0,0,0,0,0
10708,0,0,0,0,0
10709,0,0,0,0,4096
10710,0,0,0,0,4096
10711,0,0,0,0,4096
10712,0,0,0,0,4096
10713,0,0,0,0,4096
10714,0,0,0,0,0
10715,0,0,0,0,0
10716,0,0,0,0,0
10717,0,0,0,0,0
10718,0,0,0,0,0
10719,0,0,0,0,4096
10720,0,0,0,0,4096
10721,0,0,0,0,4096
10722,0,0,0,0,4096
10723,0,0,0,0,4096
10724,0,0,0,0,0
10725,0,0,0,0,0
10726,0,0,0,0,0
10727,0,0,0,0,0
10728,0,0,0,0,4096
10729,0,0,0,0,4096
10730,0,0,0,0,4096
10731,0,0,0,0,4096
10732,0,0,0,0,4096
10733,0,0,0,0,0
10734,0,0,0,0,0
10735,0,112,0,0,0
10736,0,303,0,0,0
10737,0,177,0,0,0
10738,0,177,0,0,0
10739,0,0,0,0,4096
10740,0,0,0,0,4096
10741,0,0,0,0,4096
10742,0,0,0,0,4096
10743,0,0,0,0,4096
10744,0,0,0,0,0
10745,0,0,0,0,0
10746,0,0,0,0,0
10747,0,0,0,0,0
10748,0,4096,0,0,0
10749,0,4096,0,0,4096
10750,0,4096,0,0,4096
10751,0,2721,0,0,4096
10752,0,112,0,0,4096
10753,0,0,0,0,4096
10754,0,0,0,0,0
10755,0,0,0,0,0
10756,0,0,0,0,0
10757,0,1729,0,0,0
10758,0,2006,0,0,0
10759,0,1629,0,0,4096
10760,0,351,0,0,4096
10761,0,0,0,0,4096
10762,0,0,0,0,4096
10763,0,0,0,0,4096
10764,0,0,0,0,0
10765,0,0,0,0,0
10766,0,0,0,0,0
10767,267,0,0,0,0
10768,3116,0,1592,0,0
10769,4096,0,3527,0,4096
10770,1380,0,4096,0,4096
10771,0,4096,910,0,4096
10772,0,4096,0,0,4096
10773,0,4096,0,0,4096
10774,0,4096,0,0,0
10775,0,1790,0,0,0
10776,0,0,0,0,0
10777,0,0,0,0,0
10778,0,0,0,0,0
10779,0,0,0,0,4096
10780,0,0,0,0,4096
10781,0,0,0,0,4096
10782,0,0,0,0,4096
10783,0,0,0,0,0
10784,0,0,0,0,0
10785,0,0,0,0,0
10786,0,0,0,0,0
10787,0,0,0,0,0
10788,0,0,0,0,4096
10789,0,0,0,0,4096
10790,0,0,0,0,4096
10791,0,0,0,0,4096
10792,0,0,0,0,4096
10793,0,0,0,0,0
10794,0,0,0,0,0
10795,0,0,0,0,0
10796,0,0,0,0,0
10797,0,0,0,0,0
10798,0,0,0,0,4096
10799,0,0,0,0,4096
10800,0,0,0,0,4096
10801,0,0,0,0,4096
10802,0,0,0,0,4096
10803,0,0,0,0,0
10804,0,0,0,0,0
10805,0,0,0,0,0
10806,0,0,0,0,0
10807,0,0,0,0,0
10808,0,0,0,0,4096
10809,0,0,0,0,4096
10810,0,0,0,0,4096
10811,0,0,0,0,4096
10812,0,0,0,0,4096
10813,0,0,0,0,0
10814,0,0,0,0,0
10815,0,0,0,0,0
10816,0,0,0,0,0
10817,0,0,0,0,0
10818,0,0,0,0,4096
10819,0,0,0,0,4096
10820,0,0,0,0,4096
10821,0,0,0,0,4096
10822,0,0,0,0,0
10823,0,0,0,0,0
10824,0,0,0,0,0
10825,0,0,0,0,0
10826,0,0,0,0,0
10827,0,0,0,0,4096
10828,0,0,0,0,4096
10829,0,0,0,0,4096
10830,0,0,0,0,4096
10831,0,0,0,0,4096
10832,0,0,0,0,4096
10833,0,0,0,0,0
10834,0,0,0,0,0
10835,0,0,0,0,0
10836,0,0,0,0,0
10837,0,0,0,0,0
10838,0,0,0,0,0
10839,0,0,0,0,4096
10840,0,0,0,0,4096
10841,0,0,0,0,4096
10842,0,0,0,0,4096
10843,0,0,0,0,4096
10844,0,0,0,0,0
10845,0,0,0,0,0
10846,0,0,0,0,0
10847,0,0,0,0,0
10848,0,0,0,0,4096
10849,0,0,0,0,4096
10850,0,0,0,0,4096
10851,0,0,0,0,4096
10852,0,0,0,0,4096
10853,0,0,0,0,0
10854,0,0,0,0,0
10855,0,0,0,0,0
10856,0,0,0,0,0
10857,0,0,0,0,0
10858,0,0,0,0,4096
10859,0,0,0,0,4096
10860,0,0,0,0,4096
10861,0,0,0,0,4096
10862,0,0,0,0,4096
10863,0,0,0,0,0
10864,0,0,0,0,0
10865,0,0,0,0,0
10866,0,0,0,0,0
10867,0,0,0,0,0
10868,0,0,0,0,4096
10869,0,0,0,0,4096
10870,0,0,0,0,4096
10871,0,0,0,0,4096
10872,0,0,0,0,4096
10873,0,0,0,0,4096
10874,0,0,0,0,0
10875,0,0,0,0,0
10876,0,0,0,0,0
10877,0,0,0,0,0
10878,0,0,0,0,0
10879,0,0,0,0,4096
10880,0,0,0,0,4096
10881,0,0,0,0,4096
10882,0,0,0,0,4096
10883,0,0,0,0,0
10884,0,0,0,0,0
10885,0,0,0,0,0
10886,0,0,0,0,0
10887,0,0,0,0,0
10888,0,0,0,0,4096
10889,0,0,0,0,4096
10890,0,0,0,0,4096
10891,0,0,0,0,4096
10892,0,0,0,0,4096
10893,0,0,0,0,0
10894,0,0,0,0,0
10895,0,0,0,0,0
10896,0,0,0,0,0
10897,0,0,0,0,0
10898,0,0,0,0,4096
10899,0,0,0,0,4096
10900,0,0,0,0,4096
10901,0,0,0,0,4096
10902,0,0,0,0,4096
10903,0,0,0,0,0
10904,0,0,0,0,0
10905,0,0,0,0,0
10906,0,0,0,0,0
10907,0,0,0,0,0
10908,0,0,0,0,4096
10909,0,0,0,0,4096
10910,0,0,0,0,4096
10911,0,0,0,0,4096
10912,0,0,0,0,4096
10913,0,0,0,0,0
10914,0,0,0,0,0
10915,0,0,0,0,0
10916,0,0,0,0,0
10917,0,0,0,0,0
10918,0,0,0,0,4096
10919,0,0,0,0,4096
10920,0,0,0,0,4096
10921,0,0,0,0,4096
10922,0,0,0,0,4096
10923,0,0,0,0,0
10924,0,1014,0,0,0
10925,0,4096,0,0,0
10926,0,4096,0,0,0
10927,0,3744,0,0,4096
10928,0,3744,0,0,4096
10929,0,2353,0,0,4096
10930,0,277,0,0,4096
10931,0,0,0,0,4096
10932,0,0,0,0,0
10933,0,0,0,0,0
10934,0,0,0,0,0
10935,0,0,0,0,0
10936,0,0,0,0,0
10937,0,0,0,0,4096
10938,0,0,0,0,4096
10939,0,0,0,0,4096
10940,0,0,0,0,4096
10941,0,0,0,0,4096
10942,0,0,0,0,0
10943,0,0,0,0,0
10944,0,0,0,0,0
10945,0,0,0,0,0
10946,0,0,0,0,0
10947,489,0,0,0,4096
10948,0,0,0,0,4096
10949,0,1881,0,0,4096
10950,0,2041,0,0,4096
10951,0,1022,0,0,4096
10952,0,0,0,0,4096
10953,0,0,0,0,0
10954,0,0,0,0,0
10955,0,0,0,0,0
10956,0,173,0,0,0
10957,0,4096,0,0,0
10958,0,4096,0,0,4096
10959,0,4096,0,0,4096
10960,0,4096,0,0,4096
10961,0,2839,0,0,4096
10962,0,758,0,0,4096
10963,0,0,0,0,0
10964,0,0,0,0,0
10965,0,0,0,0,0
10966,0,0,0,0,0
10967,0,0,0,0,0
10968,845,0,1024,0,4096
10969,1157,0,1934,0,4096
10970,0,0,1137,0,4096
10971,0,4096,455,0,4096
10972,0,4096,0,0,0
10973,0,671,0,0,0
10974,0,0,0,0,0
10975,0,0,0,0,0
10976,0,0,0,0,0
10977,0,0,0,0,4096
10978,0,0,0,0,4096
10979,0,0,0,0,4096
10980,0,0,0,0,4096
10981,0,0,0,0,4096
10982,0,0,0,0,0
10983,0,0,0,0,0
10984,0,0,0,0,0
10985,0,0,0,0,0
10986,0,0,0,0,0
10987,0,0,0,0,0
10988,0,0,0,0,4096
10989,0,0,0,0,4096
10990,0,0,0,0,4096
10991,0,0,0,0,4096
10992,0,0,0,0,4096
10993,0,0,0,0,0
10994,0,0,0,0,0
10995,0,0,0,0,0
10996,0,0,0,0,0
10997,0,0,0,0,0
10998,0,0,0,0,4096
10999,0,0,0,0,4096
11000,0,0,0,0,4096
11001,0,0,0,0,4096
11002,0,0,0,0,4096
11003,0,0,0,0,0
11004,0,0,0,0,0
11005,0,0,0,0,0
11006,0,0,0,0,0
11007,0,0,0,0,0
11008,0,0,0,0,4096
11009,0,0,0,0,4096
11010,0,0,0,0,4096
11011,0,0,0,0,4096
11012,0,0,1117,0,4096
11013,0,0,1117,0,0
11014,0,0,0,0,0
11015,0,0,0,0,0
11016,0,0,0,0,0
11017,0,0,0,0,0
11018,0,0,0,0,4096
11019,0,0,0,0,4096
11020,0,0,0,0,4096
11021,0,0,0,0,4096
11022,0,0,0,0,4096
11023,0,0,0,0,0
11024,0,0,0,0,0
11025,0,0,0,0,0
11026,0,0,0,0,0
11027,0,0,0,0,4096
11028,0,0,0,0,4096
11029,0,0,0,0,4096
11030,0,0,0,0,4096
11031,0,0,0,0,4096
11032,0,0,0,0,4096
11033,0,0,0,0,0
11034,0,0,0,0,0
11035,0,0,0,0,0
11036,0,0,0,0,0
11037,0,0,0,0,4096
11038,0,0,0,0,4096
11039,0,0,0,0,4096
11040,0,0,0,0,4096
11041,0,0,0,0,4096
11042,0,0,0,0,0
11043,0,0,0,0,0
11044,0,0,0,0,0
11045,0,0,0,0,0
11046,0,0,0,0,0
11047,0,0,0,0,4096
11048,0,0,0,0,4096
11049,0,0,0,0,4096
11050,0,0,0,0,4096
11051,0,0,0,0,4096
11052,0,0,0,0,4096
11053,0,0,0,0,0
11054,0,0,0,0,0
11055,0,0,0,0,0
11056,0,0,0,0,0
11057,0,0,0,0,4096
11058,0,0,0,0,4096
11059,0,0,0,0,4096
11060,0,0,0,0,4096
11061,0,0,0,0,4096
11062,0,0,0,0,0
11063,0,0,0,0,0
11064,0,0,0,0,0
11065,0,0,0,0,0
11066,0,0,0,0,0
11067,0,0,0,0,4096
11068,0,0,0,0,4096
11069,0,0,0,0,4096
11070,0,0,0,0,4096
11071,0,0,0,0,4096
11072,0,0,0,0,0
11073,0,0,0,0,0
11074,0,0,0,0,0
11075,0,0,0,0,0
11076,0,0,0,0,0
11077,0,0,0,0,4096
11078,0,0,0,0,4096
11079,0,0,0,0,4096
11080,0,0,0,0,4096
11081,0,0,0,0,4096
11082,0,0,0,0,0
11083,0,0,0,0,0
11084,0,0,0,0,0
11085,0,0,0,0,0
11086,0,0,0,0,0
11087,0,0,0,0,4096
11088,0,0,0,0,4096
11089,0,0,0,0,4096
11090,0,0,0,0,4096
11091,0,0,0,0,4096
11092,0,0,0,0,0
11093,0,0,0,0,0
11094,0,0,0,0,0
11095,0,0,0,0,0
11096,0,0,0,0,0
11097,0,0,0,0,4096
11098,0,0,0,0,4096
11099,0,0,0,0,4096
11100,0,0,0,0,4096
11101,0,0,0,0,4096
11102,0,0,0,0,0
11103,0,0,0,0,0
11104,0,0,0,0,0
11105,0,0,0,0,0
11106,0,0,0,0,0
11107,0,0,0,0,4096
11108,0,0,0,0,4096
11109,0,0,0,0,4096
11110,0,0,0,0,4096
11111,0,0,0,0,0
11112,0,0,0,0,0
11113,0,0,0,0,0
11114,0,0,0,0,0
11115,0,0,0,0,0
11116,0,0,0,0,4096
11117,0,0,0,0,4096
11118,0,0,0,0,4096
11119,0,0,0,0,4096
11120,0,0,0,0,4096
11121,0,0,0,0,0
11122,0,0,0,0,0
11123,0,0,0,0,0
11124,0,0,0,0,0
11125,0,0,0,0,0
11126,0,0,0,0,4096
11127,0,0,0,0,4096
11128,0,0,0,0,4096
11129,0,0,0,0,4096
11130,0,0,0,0,4096
11131,0,0,0,0,0
11132,0,0,0,0,0
11133,0,0,0,0,0
11134,0,0,0,0,0
11135,0,0,0,0,4096
11136,0,0,0,0,4096
11137,0,0,0,0,4096
11138,0,0,0,0,4096
11139,0,0,0,0,4096
11140,0,0,0,0,0
11141,0,0,0,0,0
11142,0,0,0,0,0
11143,0,0,0,0,0
11144,0,0,0,0,0
11145,0,0,0,0,4096
11146,0,0,0,0,4096
11147,0,0,0,0,4096
11148,0,0,0,0,4096
11149,0,0,0,0,4096
11150,0,0,0,0,0
11151,0,0,0,0,0
11152,0,0,0,0,0
11153,0,0,0,0,0
11154,0,0,0,0,0
11155,0,0,0,0,4096
11156,0,0,0,0,4096
11157,0,0,0,0,4096
11158,0,0,0,0,4096
11159,0,0,0,0,4096
11160,0,0,0,0,4096
11161,0,0,0,0,0
11162,0,0,0,0,0
11163,0,0,0,0,0
11164,0,0,0,0,0
11165,0,988,0,0,0
11166,0,1820,0,0,4096
11167,0,1031,0,0,4096
11168,0,1031,0,0,4096
11169,0,0,0,0,4096
11170,0,0,0,0,4096
11171,0,0,0,0,0
11172,0,0,0,0,0
11173,0,0,0,0,0
11174,0,0,0,0,0
11175,0,0,0,0,4096
11176,0,4087,0,0,4096
11177,0,4096,0,0,4096
11178,0,2284,0,0,4096
11179,0,1252,0,0,4096
11180,0,0,0,0,4096
11181,0,0,0,0,0
11182,0,0,0,0,0
11183,0,0,0,0,0
11184,0,0,0,0,0
11185,0,0,0,0,0
11186,0,0,0,0,0
11187,0,0,0,0,4096
11188,0,0,0,0,4096
11189,0,0,0,0,4096
11190,0,0,0,0,4096
11191,0,0,0,0,0
11192,0,0,0,0,0
11193,0,0,0,0,0
11194,0,0,0,0,0
11195,0,0,0,0,0
11196,0,0,0,0,4096
11197,0,0,0,0,4096
11198,0,0,0,0,4096
11199,0,0,0,0,4096
11200,0,0,0,0,4096
11201,0,0,0,0,0
11202,0,0,0,0,0
11203,0,0,0,0,0
11204,0,0,0,0,0
11205,0,0,0,0,0
11206,0,0,0,0,4096
11207,0,0,0,0,4096
11208,0,0,0,0,4096
11209,0,0,0,0,4096
11210,0,0,0,0,4096
11211,0,0,0,0,0
11212,0,0,0,0,0
11213,0,0,0,0,0
11214,0,0,0,0,0
11215,0,0,0,0,0
11216,0,0,0,0,4096
11217,0,0,0,0,4096
11218,0,0,0,0,4096
11219,0,0,0,0,4096
11220,0,0,0,0,0
11221,0,0,0,0,0
11222,0,0,0,0,0
11223,0,0,0,0,0
11224,0,0,0,0,0
11225,0,0,0,0,4096
11226,0,0,0,0,4096
11227,0,0,0,0,4096
11228,0,0,0,0,4096
11229,0,0,0,0,4096
11230,0,0,0,0,0
11231,0,0,0,0,0
11232,0,0,0,0,0
11233,0,0,0,0,0
11234,0,0,0,0,0
11235,0,0,0,0,4096
11236,0,0,0,0,4096
11237,0,0,0,0,4096
11238,0,0,0,0,4096
11239,0,0,0,0,4096
11240,0,0,0,0,0
11241,0,0,0,0,0
11242,0,0,0,0,0
11243,0,0,0,0,0
11244,0,0,0,0,0
11245,0,0,0,0,4096
11246,0,0,0,0,4096
11247,0,0,0,0,4096
11248,0,0,0,0,4096
11249,0,0,0,0,4096
11250,0,0,0,0,0
11251,0,0,0,0,0
11252,0,0,0,0,0
11253,0,0,0,0,0
11254,0,0,0,0,4096
11255,0,0,0,0,4096
11256,0,0,0,0,4096
11257,0,0,0,0,4096
11258,0,0,0,0,4096
11259,0,0,0,0,0
11260,0,0,0,0,0
11261,4096,0,4096,0,0
11262,0,0,0,0,0
11263,0,0,0,0,0
11264,0,0,0,0,4096
11265,0,0,0,0,4096
11266,0,944,0,0,4096
11267,0,299,0,0,4096
11268,0,47,0,0,4096
11269,0,403,0,0,0
11270,0,0,0,0,0
11271,704,0,0,0,0
11272,4096,0,4096,0,0
11273,512,0,0,0,0
11274,0,0,0,0,4096
11275,0,0,0,0,4096
11276,0,4096,0,0,4096
11277,0,4096,0,0,4096
11278,0,4096,0,0,0
11279,0,4096,0,0,0
11280,0,2656,0,0,0
11281,0,1044,0,0,0
11282,0,507,0,0,0
11283,0,0,0,0,4096
11284,0,0,0,0,4096
11285,0,0,0,0,4096
11286,0,0,0,0,4096
11287,0,0,0,0,4096
11288,0,0,0,0,0
11289,0,0,0,0,0
11290,0,0,0,0,0
11291,0,0,0,0,0
11292,0,0,0,0,0
11293,0,0,0,0,4096
11294,0,0,0,0,4096
11295,0,0,0,0,4096
11296,0,0,0,0,4096
11297,0,0,0,0,4096
11298,0,0,0,0,4096
11299,0,0,0,0,0
11300,0,0,0,0,0
11301,0,0,0,0,0
11302,0,0,0,0,0
11303,0,0,0,0,0
11304,0,0,0,0,4096
11305,0,0,0,0,4096
11306,0,0,0,0,4096
11307,0,0,0,0,4096
11308,0,0,0,0,4096
11309,0,0,0,0,0
11310,0,0,0,0,0
11311,0,0,0,0,0
11312,0,0,0,0,0
11313,0,0,0,0,0
11314,0,0,0,0,4096
11315,0,0,0,0,4096
11316,0,0,0,0,4096
11317,0,0,0,0,4096
11318,0,0,0,0,4096
11319,0,0,0,0,0
11320,0,0,0,0,0
11321,0,0,0,0,0
11322,0,0,0,0,0
11323,0,0,0,0,4096
11324,0,0,0,0,4096
11325,0,0,0,0,4096
11326,0,0,0,0,4096
11327,0,0,0,0,4096
11328,0,0,0,0,4096
11329,0,0,0,0,0
11330,0,0,0,0,0
11331,0,0,0,0,0
11332,0,0,0,0,0
11333,0,0,0,0,0
11334,0,0,0,0,4096
11335,0,0,0,0,4096
11336,0,0,0,0,4096
11337,0,0,0,0,4096
11338,0,0,0,0,4096
11339,0,0,0,0,0
11340,0,0,0,0,0
11341,0,0,0,0,0
11342,0,0,0,0,0
11343,0,0,0,0,4096
11344,0,0,0,0,4096
11345,0,0,0,0,4096
11346,0,0,0,0,4096
11347,0,0,0,0,4096
11348,0,0,0,0,0
11349,0,0,0,0,0
11350,0,0,0,0,0
11351,0,0,0,0,0
11352,0,0,0,0,0
11353,0,0,0,0,4096
11354,0,0,0,0,4096
11355,0,0,0,0,4096
11356,0,0,0,0,4096
11357,0,0,0,0,4096
11358,0,0,0,0,0
11359,0,0,0,0,0
11360,0,0,0,0,0
11361,0,0,0,0,0
11362,0,0,0,0,0
11363,0,0,0,0,4096
11364,0,0,0,0,4096
11365,0,0,0,0,4096
11366,0,0,0,0,4096
11367,0,0,0,0,4096
11368,0,0,0,0,0
11369,0,0,0,0,0
11370,0,0,0,0,0
11371,0,0,0,0,0
11372,0,0,0,0,0
11373,0,0,0,0,4096
11374,0,0,0,0,4096
11375,0,0,0,0,4096
11376,0,0,0,0,4096
11377,0,0,0,0,4096
11378,0,0,0,0,0
11379,0,0,0,0,0
11380,0,0,0,0,0
11381,0,0,0,0,0
11382,0,0,0,0,0
11383,0,0,0,0,4096
11384,0,0,0,0,4096
11385,0,0,0,0,4096
11386,0,0,0,0,4096
11387,0,0,0,0,0
11388,0,0,0,0,0
11389,0,0,0,0,0
11390,0,0,0,0,0
11391,0,0,0,0,0
11392,0,0,0,0,0
11393,0,0,0,0,4096
11394,0,0,0,0,4096
11395,0,0,0,0,4096
11396,0,0,0,0,4096
11397,0,0,0,0,4096
11398,0,0,0,0,0
11399,0,0,0,0,0
11400,0,0,0,0,0
11401,0,0,0,0,0
11402,0,0,0,0,0
11403,0,0,0,0,4096
11404,0,0,0,0,4096
11405,0,0,0,0,4096
11406,0,0,0,0,4096
11407,0,0,0,0,4096
11408,0,0,0,0,0
11409,0,0,0,0,0
11410,0,0,0,0,0
11411,0,0,0,0,0
11412,0,0,0,0,0
11413,0,0,0,0,4096
11414,0,0,0,0,4096
11415,0,0,0,0,4096
11416,0,0,0,0,4096
11417,0,0,0,0,4096
11418,0,0,0,0,0
11419,0,0,0,0,0
11420,0,0,0,0,0
11421,0,0,0,0,0
11422,0,0,0,0,0
11423,0,0,0,0,4096
11424,0,0,0,0,4096
11425,0,0,0,0,4096
11426,0,0,0,0,4096
11427,0,0,0,0,4096
11428,0,0,0,0,4096
11429,0,0,0,0,0
11430,0,0,0,0,0
11431,0,0,0,0,0
11432,0,0,0,0,0
11433,0,0,0,0,0
11434,0,0,0,0,4096
11435,0,0,0,0,4096
11436,0,0,0,0,4096
11437,0,0,0,0,4096
11438,0,0,0,0,4096
11439,0,0,0,0,0
11440,0,0,0,0,0
11441,0,0,0,0,0
11442,0,0,0,0,0
11443,0,0,0,0,0
11444,0,0,0,0,4096
11445,0,0,0,0,4096
11446,0,0,0,0,4096
11447,0,0,0,0,4096
11448,0,0,0,0,0
11449,0,0,0,0,0
11450,0,0,0,0,0
11451,0,0,0,0,0
11452,0,0,0,0,0
11453,0,0,0,0,4096
11454,0,1239,0,0,4096
11455,0,667,0,0,4096
11456,0,0,0,0,4096
11457,0,0,0,0,4096
11458,0,0,0,0,0
11459,0,0,0,0,0
11460,0,0,0,0,0
11461,0,0,0,0,0
11462,0,0,0,0,0
11463,0,884,0,0,4096
11464,0,4096,0,0,4096
11465,0,4096,0,0,4096
11466,0,4096,0,0,4096
11467,0,2700,0,0,4096
11468,0,2700,0,0,0
11469,0,1204,0,0,0
11470,0,0,0,0,0
11471,0,0,0,0,0
11472,0,0,0,0,0
11473,0,0,0,0,4096
11474,0,0,0,0,4096
11475,384,0,1613,0,4096
11476,1216,0,868,0,4096
11477,0,4052,496,0,4096
11478,0,4096,496,0,0
11479,0,2774,0,0,0
11480,0,0,0,0,0
11481,0,0,0,0,0
11482,0,0,0,0,4096
11483,0,0,0,0,4096
11484,0,0,0,0,4096
11485,0,0,0,0,4096
11486,0,0,0,0,4096
11487,0,0,0,0,4096
11488,0,0,0,0,0
11489,0,0,0,0,0
11490,0,0,0,0,0
11491,0,0,0,0,0
11492,0,0,0,0,0
11493,0,0,0,0,4096
11494,0,0,0,0,4096
11495,0,0,0,0,4096
11496,0,0,0,0,4096
11497,0,0,0,0,4096
11498,0,0,0,0,0
11499,0,0,0,0,0
11500,0,0,0,0,0
11501,0,0,0,0,0
11502,0,0,0,0,0
11503,0,0,0,0,4096
11504,0,0,0,0,4096
11505,0,0,0,0,4096
11506,0,0,0,0,4096
11507,0,0,0,0,4096
11508,0,0,0,0,0
11509,0,0,0,0,0
11510,0,0,0,0,0
11511,0,0,0,0,0
11512,0,0,0,0,0
11513,0,0,0,0,4096
11514,0,0,0,0,4096
11515,0,0,0,0,4096
11516,0,0,0,0,4096
11517,0,0,0,0,4096
11518,0,0,0,0,0
11519,0,0,0,0,0
11520,0,0,0,0,0
11521,0,0,0,0,0
11522,0,0,0,0,0
11523,0,0,0,0,4096
11524,0,0,0,0,4096
11525,0,0,0,0,4096
11526,0,0,0,0,4096
11527,0,0,0,0,0
11528,0,0,0,0,0
11529,0,0,0,0,0
11530,0,0,0,0,0
11531,0,0,0,0,0
11532,0,0,0,0,4096
11533,0,0,0,0,4096
11534,0,0,0,0,4096
11535,0,0,0,0,4096
11536,0,0,0,0,4096
11537,0,0,0,0,0
11538,0,0,0,0,0
11539,0,0,0,0,0
11540,0,0,0,0,0
11541,0,0,0,0,0
11542,0,0,0,0,4096
11543,0,0,0,0,4096
11544,0,0,0,0,4096
11545,0,0,0,0,4096
11546,0,0,0,0,4096
11547,0,0,0,0,0
11548,0,0,0,0,0
11549,0,0,0,0,0
11550,0,0,0,0,0
11551,0,0,0,0,0
11552,0,0,0,0,4096
11553,0,0,0,0,4096
11554,0,0,0,0,4096
11555,0,0,0,0,4096
11556,0,0,0,0,4096
11557,0,0,0,0,0
11558,0,0,0,0,0
11559,0,0,0,0,0
11560,0,0,0,0,0
11561,0,0,0,0,4096
11562,0,0,0,0,4096
11563,0,0,0,0,4096
11564,0,0,0,0,4096
11565,0,0,0,0,4096
11566,0,0,0,0,0
11567,0,0,0,0,0
11568,0,0,0,0,0
11569,0,0,0,0,0
11570,0,0,0,0,0
11571,0,0,0,0,4096
